Refseq_ID,Exosome,Nucleus,Nucleoplasm,Chromatin,Cytoplasm,Nucleolus,Cytosol,Membrane,Ribosome
XM_006506217.3,0,1,0,0,0,0,0,0,0
NM_001290355.3,1,0,0,0,0,0,0,0,0
XM_011514562.2,1,0,0,0,0,0,0,0,0
XM_036157388.1,0,1,0,0,0,0,0,0,0
NM_001359288.1,0,1,0,0,0,0,0,0,0
NM_001198793.1,1,0,0,0,0,0,0,0,0
XM_006715472.3,1,0,0,1,0,0,0,0,0
XM_017029755.1,1,0,1,1,0,1,1,0,1
XM_006722917.3,1,0,0,0,0,0,0,0,0
NM_001824.5,1,0,0,0,0,0,0,0,0
NM_001363579.1,1,1,0,0,0,1,0,0,0
NM_001357202.1,0,0,0,0,1,0,0,0,0
XM_017008048.1,1,1,0,0,0,0,1,0,0
NM_006796.3,1,1,1,0,0,1,1,0,1
NM_001370086.1,1,0,0,0,0,0,0,0,0
NM_001130992.3,1,0,0,0,0,0,0,0,0
XM_017000502.2,1,0,0,0,0,1,0,0,0
XM_011535394.3,1,1,1,1,0,0,1,1,0
XM_017002403.1,1,1,0,0,0,0,0,1,0
XM_011542560.2,1,1,0,1,0,0,1,0,1
NM_001284498.2,1,1,0,1,0,0,0,0,1
XM_024451351.1,1,0,0,0,0,0,0,0,0
XM_011523625.2,1,1,1,0,1,0,0,0,0
NM_032273.4,1,1,0,1,0,0,1,0,1
NM_001367549.1,1,1,1,1,0,0,1,0,1
NM_001278378.2,1,1,0,1,0,0,1,0,0
NM_001278304.2,1,1,1,1,0,0,0,0,0
XR_922976.2,1,1,1,0,0,0,0,1,0
NM_017833.5,1,0,0,0,0,0,0,0,0
NM_001308392.2,1,0,0,0,0,0,0,0,0
XM_024447848.1,1,1,1,1,0,0,1,1,0
NR_037616.1,1,0,0,0,0,0,0,0,0
NR_135314.2,1,0,0,0,0,0,0,0,0
NM_004555.4,1,1,1,1,0,1,1,1,1
XM_005268621.5,1,1,1,1,0,1,1,1,1
XM_005249039.4,1,1,1,0,0,0,1,0,1
XR_001737399.1,1,1,1,1,0,1,1,1,0
XR_001750606.1,1,1,0,1,0,0,1,0,0
NM_001355527.2,1,0,1,1,0,0,1,0,0
NR_166658.1,0,1,0,0,0,0,0,0,0
XM_017001473.1,1,1,0,0,1,0,1,0,0
NM_001384161.1,1,0,0,0,0,0,0,0,0
NM_001354525.2,1,1,1,1,0,1,1,1,0
NR_169216.1,1,0,0,0,0,0,0,0,0
NM_138440.3,1,1,0,0,0,0,0,0,0
XM_006505169.5,0,1,0,0,0,0,0,0,0
NR_161447.2,1,1,1,1,0,0,1,0,1
XM_011520685.2,1,0,0,0,0,0,1,0,0
XM_006541154.4,0,0,0,0,1,0,0,0,0
XM_017017592.1,1,1,1,0,0,1,1,0,1
XR_003953753.2,0,1,0,0,0,0,0,0,0
XM_017003469.1,1,0,0,0,0,0,0,0,0
XM_017013400.1,1,0,0,0,0,0,0,0,0
XM_024453014.1,1,1,1,1,0,1,1,1,1
XM_011535920.2,1,1,0,0,0,0,1,1,0
XM_024451232.1,1,0,0,0,0,0,0,0,0
XM_006522101.5,0,1,0,0,0,0,0,0,0
XM_011537827.3,1,1,0,0,0,0,0,0,0
XR_001737061.1,1,0,1,1,0,0,1,1,1
NM_015570.4,1,1,0,0,0,0,0,0,0
NM_001179961.1,0,1,0,0,0,0,0,0,0
XM_006511639.5,0,1,0,0,0,0,0,0,0
XM_005259449.3,1,1,1,0,0,0,0,0,0
XM_024446526.1,1,1,1,1,0,1,0,0,0
XM_005271118.1,1,1,1,1,0,1,0,0,0
XR_002956833.1,1,1,1,1,0,1,1,1,0
XR_002956448.1,1,0,0,0,0,0,0,0,0
XM_011520499.3,1,1,1,1,0,1,1,0,1
XM_030251243.2,1,0,0,0,0,0,0,0,0
NM_001033246.3,0,0,0,0,1,0,0,0,0
NM_015332.4,1,1,1,1,0,1,1,0,1
NM_201612.4,1,1,0,1,1,0,0,0,0
NM_152266.5,1,1,0,0,0,0,1,1,0
XM_017006385.2,1,1,0,0,0,0,1,0,0
NM_000344.4,1,1,1,0,0,0,1,0,0
XR_001752014.1,1,0,0,0,0,0,0,0,0
XM_036158178.1,0,1,0,0,0,0,0,0,0
XM_017001090.2,1,1,0,0,0,0,0,0,0
NM_001386304.1,1,0,0,0,0,0,1,0,0
NM_001329914.2,1,0,1,1,0,0,0,0,0
NM_025637.3,0,1,0,0,0,0,0,0,0
XM_036163184.1,0,1,0,0,1,0,0,0,0
XM_011536961.1,1,1,0,0,1,1,1,0,1
NM_001001557.4,1,0,0,0,0,0,0,0,0
XM_006518937.3,1,0,0,0,0,0,0,0,0
XR_002957027.1,1,1,0,0,0,0,1,0,0
XM_024449269.1,1,1,1,1,0,1,1,0,0
XM_036162431.1,0,1,0,0,0,0,0,0,0
NM_001127217.3,1,1,0,0,0,0,1,1,0
NM_004585.5,1,0,0,0,0,0,0,0,0
XM_005277920.4,1,1,0,0,0,0,0,0,1
NR_164350.1,1,0,0,0,0,1,0,0,1
NR_109927.2,1,1,0,0,0,0,1,0,0
NM_001370747.1,1,1,1,1,0,1,0,0,1
NM_001329791.2,1,1,1,1,0,1,1,0,0
XM_036160258.1,0,0,0,0,1,0,0,0,0
NM_001888.5,1,0,0,0,0,0,0,0,0
NM_018477.3,1,1,0,0,1,1,1,0,1
XR_002959309.1,1,1,1,1,0,1,1,1,0
XM_017006772.1,1,1,1,1,0,1,1,1,0
XR_001746283.2,1,1,1,1,1,0,1,1,0
NM_030758.4,1,1,1,0,0,1,1,0,0
XM_024454237.1,1,1,1,1,0,1,1,0,0
XM_011540699.3,1,1,0,1,0,1,1,0,0
XM_011522424.3,1,1,0,1,1,1,0,0,0
NM_004528.4,1,0,0,0,0,0,0,0,1
NM_002540.5,1,1,1,1,0,1,1,0,0
XM_005251631.1,1,0,1,1,0,1,1,0,1
XM_017024388.1,1,1,0,1,0,1,1,0,0
NM_152543.3,1,0,0,0,0,0,1,0,0
NM_014975.3,1,0,1,1,0,0,0,0,0
XM_017027912.2,1,0,0,0,0,0,0,0,0
NR_045584.2,1,0,0,0,0,0,0,0,0
NR_104038.2,1,1,1,1,0,1,1,1,0
XM_005258020.4,1,1,0,0,1,0,1,0,0
XM_017027622.2,1,1,1,1,0,1,1,0,0
XR_001740086.1,1,1,1,1,0,0,1,1,0
NM_198992.4,1,0,0,0,0,0,0,0,0
XM_014113075.3,1,1,0,0,0,0,0,0,0
XR_247219.2,1,1,1,1,0,1,0,0,1
XM_011523350.3,1,1,1,1,0,1,1,1,1
NM_003285.3,1,0,0,0,0,0,0,0,0
NM_001300786.2,1,1,1,1,0,1,0,1,0
NM_017848.6,1,1,0,0,0,0,1,0,0
XM_017026274.1,1,0,0,0,0,0,0,0,0
NM_001351306.2,1,1,0,0,1,0,0,0,0
XM_005256767.3,1,1,0,1,0,1,1,1,1
XM_011539340.3,1,0,0,0,0,0,1,0,0
NM_181336.4,1,1,1,1,0,1,0,0,1
NM_022166.4,1,0,0,1,0,1,0,0,0
NM_002811.5,1,1,1,0,0,0,1,0,1
NM_016175.4,1,1,0,1,0,1,0,0,0
NR_152863.1,1,0,0,0,0,0,0,0,0
XM_024450478.1,1,1,1,1,0,1,1,0,1
XM_024447140.1,1,1,1,1,0,1,1,0,1
XM_005266247.1,1,1,1,1,0,1,1,0,1
NM_001354597.3,1,1,0,0,0,1,1,0,1
XM_017015211.2,1,0,0,0,0,0,0,0,0
XM_011527652.3,1,0,1,1,0,1,1,1,1
XM_017029641.2,1,1,1,1,0,1,1,0,1
NM_007111.5,1,1,1,1,0,1,1,0,0
NM_198568.3,1,0,0,0,0,0,0,0,0
NR_161380.1,1,1,1,1,0,1,1,0,0
NM_014141.6,1,1,1,0,0,0,1,1,1
XM_011546177.3,1,1,1,1,0,1,0,0,1
XR_001751181.1,1,1,1,1,1,1,1,1,1
XR_004934045.1,0,0,0,0,1,0,0,0,0
NM_016938.5,1,0,0,0,0,0,1,0,0
XM_036160160.1,0,1,0,0,0,0,0,0,0
XM_011544223.2,1,1,1,1,0,1,0,0,0
XR_930475.2,1,0,1,0,0,1,0,0,0
XM_017014264.1,1,0,0,0,0,0,0,0,0
XM_024453928.1,1,1,1,1,0,1,0,0,0
XM_011525701.1,1,1,1,1,0,1,1,1,1
NM_006930.4,1,1,1,1,0,0,1,0,1
XM_017014751.2,1,0,0,0,0,0,1,0,0
XM_017013947.1,1,0,0,0,0,0,1,0,0
XM_017001834.1,1,0,0,1,0,0,1,1,0
NR_136241.2,1,0,0,0,0,1,0,0,0
NM_003844.4,1,1,1,1,0,1,0,0,1
XM_005271457.1,1,0,1,1,0,0,1,1,0
XM_006500612.4,0,1,0,0,0,0,0,0,0
NM_001135577.2,1,0,0,0,0,0,0,0,0
XM_011540464.3,1,1,0,0,0,0,1,1,0
NM_001287206.1,1,0,0,0,0,0,0,0,0
XR_003947321.2,1,0,0,0,0,0,0,0,0
NR_135227.1,1,0,1,1,0,0,0,0,0
XM_024449204.1,1,0,1,0,0,0,0,0,0
XM_011511610.3,1,1,0,0,0,0,1,1,0
XM_017029292.1,1,1,0,0,0,0,0,0,0
NM_181836.6,1,0,1,0,0,1,0,1,1
NM_001346810.2,1,1,0,0,0,1,0,0,0
NM_148976.3,1,1,1,1,0,1,1,0,1
XM_017000866.2,1,0,0,1,0,0,1,1,1
XM_017008810.1,1,0,0,0,0,0,0,0,0
NM_138493.3,1,0,0,1,0,0,0,0,1
XM_017006114.1,1,1,1,0,0,0,1,1,1
XM_036152747.1,0,0,0,0,1,0,0,0,0
NM_001008237.3,1,1,1,1,0,1,1,0,0
NM_001278387.2,1,1,1,1,0,1,1,0,0
NM_133921.3,1,0,0,0,0,0,0,0,0
XR_001740249.2,1,1,1,1,0,0,0,0,0
NR_144301.2,1,1,1,1,0,0,1,0,1
NM_053053.4,1,1,1,1,0,0,1,1,0
XM_011510340.3,1,1,1,0,0,1,0,0,0
XM_011511705.2,1,0,0,0,0,0,0,0,0
XM_024452547.1,1,1,1,1,0,1,1,1,0
NM_001323610.2,1,1,1,1,0,1,1,1,1
XM_017018238.1,1,1,0,1,0,1,0,0,0
XM_024447432.1,1,1,1,0,0,0,1,1,0
NM_145038.5,1,0,0,0,0,0,0,0,0
XM_030244110.2,0,1,0,0,0,0,0,0,0
NM_001323906.2,1,1,1,1,0,1,0,0,0
NM_032900.6,1,1,0,1,0,0,1,0,0
XM_024453747.1,1,1,1,1,0,0,0,0,0
NM_001040661.3,1,0,0,1,0,0,1,0,0
XM_024448974.1,1,0,0,0,0,0,0,0,0
NM_001349118.1,1,0,0,0,0,0,0,0,0
NM_032546.4,1,1,0,0,1,0,1,0,0
XM_017022160.2,1,1,0,1,0,0,0,0,0
NM_001257378.2,1,0,0,0,0,0,0,0,0
XM_036157587.1,1,0,0,0,0,0,0,0,0
NM_014820.5,1,1,1,1,0,1,1,1,0
XM_024449667.1,1,1,0,0,0,0,0,0,0
NR_169749.1,1,0,0,0,0,0,0,0,0
XM_024446737.1,1,1,0,1,0,1,0,0,0
NR_145964.2,1,1,1,1,0,1,1,1,0
XM_024446885.1,0,1,0,0,1,0,1,0,0
NM_001305002.2,1,1,1,1,0,0,1,1,1
NM_001093755.2,1,0,1,0,0,0,1,0,1
NM_001347342.1,1,1,0,0,0,0,0,0,0
NM_001363988.1,1,1,1,1,1,1,1,1,0
NM_001318507.2,1,1,1,1,0,1,1,0,1
NM_017654.4,1,0,0,0,0,0,0,0,0
NM_153714.3,1,1,0,0,1,0,0,0,0
NM_001277813.2,1,1,1,1,0,1,1,0,0
XM_017317374.2,0,1,0,0,0,0,0,0,0
NM_011027.4,0,1,0,0,0,0,0,0,0
XR_001747246.2,1,1,1,1,0,0,1,0,1
XM_036165267.1,0,1,0,0,0,0,0,0,0
NM_001372080.1,1,1,1,1,1,0,1,1,1
NM_001267552.2,1,1,1,1,0,0,0,0,1
NM_173595.4,1,1,1,1,0,1,1,1,0
NM_001330166.2,1,1,0,0,0,1,1,0,1
NM_001164380.2,1,1,1,1,0,1,1,1,1
XM_005262717.2,1,1,1,0,0,0,0,0,1
NM_005065.6,1,1,1,0,0,1,1,0,0
NM_001072.4,1,0,0,0,0,0,0,0,0
XM_011524973.2,1,1,1,1,0,0,1,1,0
NM_001163322.2,1,0,0,0,0,0,1,0,0
XR_242827.1,1,1,1,1,0,1,1,0,1
NM_001261423.2,1,1,1,1,0,1,1,0,0
NM_198883.3,1,0,0,1,0,1,1,0,1
XM_017010302.2,1,1,1,1,0,1,1,1,1
NM_001382665.1,1,0,1,0,0,0,1,0,0
XM_017020235.1,1,0,0,0,0,0,0,0,0
XR_924211.1,1,0,0,0,0,0,0,0,0
NM_001896.4,1,1,1,1,0,0,1,1,1
XR_001747072.1,1,0,0,0,0,0,1,0,1
NM_201637.3,0,1,0,0,0,0,0,0,0
NM_001286400.2,1,0,0,0,0,0,0,0,0
NM_024944.3,1,0,0,0,0,0,0,0,0
NM_010743.3,0,0,0,0,1,0,0,0,0
NM_001483.3,1,1,1,1,0,1,0,0,1
XM_017004167.2,1,1,1,1,1,0,1,1,1
XR_921826.2,1,1,1,1,0,1,1,1,1
XM_024450233.1,1,1,1,1,0,0,1,1,0
NR_024188.3,1,0,0,0,0,0,1,1,0
XM_005250006.5,1,1,1,1,0,0,0,0,0
XM_017016094.1,1,1,0,0,0,0,0,0,1
XM_017028786.2,1,0,0,0,0,0,0,0,1
XM_017010817.1,1,0,0,0,0,0,0,0,0
NM_018216.4,1,1,1,1,0,1,1,0,0
XM_017029680.1,1,0,0,0,0,0,0,0,0
NM_010043.2,0,0,0,0,1,0,0,0,0
NM_023041.3,0,0,0,0,1,0,0,0,0
XM_011532050.2,1,0,0,0,0,0,0,0,0
NM_203380.2,1,1,0,0,0,0,1,1,1
NM_030185.3,0,1,0,0,0,0,0,0,0
XM_017321135.3,0,1,0,0,0,0,0,0,0
XM_024448099.1,1,1,1,1,0,1,1,0,0
NR_137637.1,1,0,0,0,0,0,0,0,0
XM_024447713.1,1,1,1,0,0,1,0,0,1
XR_001753769.2,1,1,1,1,0,1,1,0,0
NM_002699.4,1,0,0,0,0,0,0,0,0
NM_001690.4,1,1,1,1,0,0,1,1,1
XM_017020238.2,1,0,0,0,0,0,0,0,0
NR_136706.2,1,0,0,0,0,0,0,0,0
XM_006521904.3,0,1,0,0,0,0,0,0,0
XM_030250047.2,0,1,0,0,0,0,0,0,0
NM_016200.5,1,0,1,0,0,1,0,0,0
XM_011528940.1,1,0,0,0,0,0,0,0,0
NR_027682.2,1,0,0,0,0,0,1,1,1
NM_017824.5,1,1,1,1,0,1,0,1,0
XM_005255710.4,1,0,1,1,0,1,0,0,0
NM_178491.4,0,0,0,0,0,0,1,0,0
NM_005527.4,1,0,0,0,0,0,1,0,0
XM_024448681.1,1,0,0,0,0,0,1,0,0
XM_017020528.1,1,1,1,1,0,1,1,1,1
XM_017020356.1,1,0,0,0,0,0,0,0,0
XM_024453669.1,1,1,0,0,0,1,0,0,0
NM_001349881.2,1,0,1,1,0,1,0,0,0
NM_003011.4,1,1,1,0,0,0,1,1,1
XR_001750415.1,1,1,1,1,0,0,1,1,0
NR_037610.2,0,1,0,0,0,0,0,0,0
XR_001744854.2,1,1,1,0,0,1,1,0,0
XM_011546181.2,1,0,0,0,0,0,0,0,0
NM_001029876.2,0,1,0,0,0,0,0,0,0
XM_017014253.1,1,1,1,1,0,1,1,0,0
XM_017003538.2,1,1,0,0,0,0,1,1,0
NM_001372044.2,1,1,0,0,0,1,1,0,0
XM_011545729.3,1,1,1,0,0,0,1,0,0
NM_005066.3,1,1,1,1,0,1,1,1,0
XM_011524214.2,1,1,0,0,0,0,0,0,0
XM_011540098.1,1,0,0,0,0,0,0,0,0
NM_017677.4,1,1,1,1,0,0,0,0,0
XR_004936245.1,0,1,0,0,0,0,0,0,0
NM_001145023.2,1,0,0,0,0,0,0,0,0
XM_005264226.3,1,1,1,1,0,1,1,1,0
NM_080825.4,1,0,0,0,0,0,0,0,0
NM_024055.5,1,1,1,1,1,0,1,1,1
NM_001195124.3,1,0,0,0,0,1,0,0,0
NM_024066.3,1,1,1,1,0,1,1,0,1
NM_001282290.2,1,1,0,0,0,1,0,0,0
NM_052972.3,1,0,1,1,0,0,0,0,0
XM_017317108.3,0,1,0,0,0,0,0,0,0
XM_017015316.1,1,1,1,1,0,1,1,0,1
XM_011538868.3,1,1,1,1,0,1,0,0,1
XM_011526304.2,1,1,0,1,0,1,1,0,0
NM_001039844.3,1,0,0,0,0,0,0,0,0
XR_001753729.1,1,1,1,0,0,1,0,0,0
NM_014858.4,1,0,0,1,0,0,0,0,0
XM_006499968.5,1,0,0,0,0,0,0,0,0
NR_151469.1,0,1,0,0,0,0,0,0,0
XR_001748535.1,1,1,1,1,1,1,1,1,1
XM_017027636.2,1,0,0,0,0,0,0,0,0
XM_036158782.1,0,0,0,0,1,0,0,0,0
NM_002618.4,1,1,0,1,1,1,1,0,1
NM_027641.2,0,1,0,0,0,0,0,0,0
XM_006514625.5,0,1,0,0,0,0,0,0,0
NM_016581.5,1,1,1,1,0,1,1,0,1
NM_001289925.2,0,1,0,0,0,0,0,0,0
NM_001005477.1,0,0,0,0,1,0,0,0,0
NR_046399.2,1,1,0,0,1,0,1,0,1
XR_001779939.2,0,1,0,0,0,0,0,0,0
XM_011521319.2,1,1,1,0,0,0,1,0,0
XM_017002231.1,1,0,0,0,0,0,0,0,0
XM_017020717.1,1,1,1,1,0,1,1,0,0
XM_006713980.4,1,0,0,0,0,0,1,0,0
NM_001324418.2,1,1,0,0,0,0,1,1,0
NM_001291163.2,1,1,1,0,0,0,1,0,0
NM_001184774.2,1,0,0,0,0,0,0,0,0
NM_138701.4,1,0,0,0,0,0,1,0,1
XM_017000994.2,1,0,1,1,0,1,1,1,1
XM_006724293.2,1,1,1,1,0,0,0,0,0
NM_001348750.2,1,1,1,1,0,1,1,1,0
NR_135640.1,1,0,0,0,0,0,0,0,0
NM_138691.3,1,1,0,0,1,0,0,0,0
NM_144873.2,0,1,0,0,0,0,0,0,0
NM_001271946.2,1,0,0,0,0,0,0,0,0
NM_198295.2,0,1,0,0,0,0,0,0,0
XR_934043.2,1,1,1,1,0,1,1,1,1
NM_153529.2,0,1,0,0,0,0,0,0,0
NM_001354998.2,1,1,1,0,0,1,0,0,0
NM_004271.4,1,0,0,0,0,0,0,0,0
NM_001355657.1,0,1,0,0,0,0,0,0,0
NM_002025.4,1,0,1,0,0,0,0,0,0
XM_017023805.2,1,0,0,0,0,0,0,0,0
NM_005989.4,1,1,0,0,0,0,1,1,0
NR_111917.2,1,0,0,0,0,0,1,0,0
NM_198532.3,1,1,0,0,1,0,0,0,0
NM_001271441.2,1,0,1,1,0,1,0,0,0
NM_001349419.1,1,1,0,1,1,1,1,0,1
XM_036157295.1,0,0,0,0,1,0,0,0,0
NR_111960.2,1,1,1,1,0,1,1,0,0
NM_004229.4,1,1,1,1,0,1,1,1,0
XM_017023208.2,1,0,0,0,0,0,0,0,0
NR_123732.2,1,0,0,0,0,0,0,0,0
NM_001265611.2,1,0,1,1,0,1,0,0,0
XM_036162849.1,0,1,0,0,0,0,0,0,0
NM_008011.2,0,0,0,0,1,0,0,0,0
XM_017003327.1,1,1,1,1,0,1,1,1,1
XM_017020313.2,1,1,1,0,0,0,1,1,1
NR_033807.3,1,1,1,1,0,0,1,0,0
NM_001282437.2,1,0,0,1,0,0,0,0,1
NM_003920.5,1,1,1,1,0,1,1,1,1
NM_001353029.2,1,1,0,1,0,0,1,1,0
NM_001286857.1,0,1,0,0,0,0,0,0,0
XM_011520723.1,1,0,0,0,0,0,0,0,0
XR_004940167.1,0,1,0,0,0,0,0,0,0
NM_001366237.1,1,1,1,1,0,1,1,1,0
NM_080831.4,1,0,0,0,0,0,0,0,0
NM_007042.6,1,1,1,1,0,1,1,0,0
XM_006512492.5,0,1,0,0,0,0,0,0,0
XM_017009149.2,1,1,1,0,0,0,1,0,0
XM_011541029.2,1,1,0,1,0,0,1,0,0
NR_138463.2,1,1,0,1,0,0,1,1,0
XM_017023978.2,1,0,0,0,0,0,0,0,0
NM_001304795.2,1,0,0,0,0,0,0,0,0
NM_001136037.4,1,0,0,0,0,0,1,0,0
NM_001314042.1,1,1,1,1,0,1,1,0,0
XM_017013007.1,1,0,0,0,0,0,0,0,0
NM_030790.5,1,1,1,1,0,0,1,1,1
XM_005259332.3,1,0,0,0,0,0,0,0,0
XR_001742159.2,1,1,1,1,0,1,0,0,1
XM_011533895.2,1,1,1,1,0,0,1,0,1
XR_002957019.1,1,1,0,1,1,0,0,0,0
XM_011519713.3,1,1,0,0,0,0,1,1,0
XR_390323.5,0,1,0,0,0,0,0,0,0
XM_017016860.2,1,0,0,1,0,0,1,0,0
NM_182791.4,1,0,0,0,0,0,0,0,0
XM_017008043.1,1,0,0,0,0,0,0,0,1
XM_017028812.1,1,1,1,1,0,1,1,0,0
XM_017000347.1,1,1,1,1,0,1,1,0,0
XR_001779914.2,0,1,0,0,0,0,0,0,0
NM_022818.5,1,1,0,0,0,0,1,0,1
XM_017021946.2,1,0,0,0,0,0,0,0,0
NM_001363763.2,1,1,0,0,0,0,0,0,1
NM_001378566.1,1,1,0,1,0,1,1,0,0
NM_024042.4,1,0,0,0,0,0,0,0,0
NR_165342.1,1,0,0,0,0,0,0,0,0
XR_003949999.2,0,1,0,0,0,0,0,0,0
NM_001142616.3,1,1,1,1,0,1,1,1,0
XR_002959713.1,1,1,1,1,0,1,1,0,0
XM_006514046.5,0,1,0,0,0,0,0,0,0
NM_022734.3,1,1,1,1,0,1,0,0,1
XM_011523372.3,1,0,1,1,0,1,1,0,1
NM_001385520.1,1,1,1,1,0,0,1,1,0
NM_001136571.2,1,0,0,0,0,0,0,0,0
NM_000339.3,1,1,0,0,0,0,0,0,0
NM_001306199.2,1,1,0,0,0,0,1,0,1
NM_001348302.1,1,1,1,1,0,0,1,1,0
NR_145826.3,1,1,1,0,0,0,0,0,0
XM_011529822.1,1,0,0,0,0,0,0,0,0
XM_017023804.1,1,1,0,1,0,0,1,1,0
XM_005256321.4,1,1,1,1,0,1,1,0,0
XM_017023401.1,1,0,0,0,0,0,1,0,0
NM_001384721.1,1,0,0,0,0,0,1,0,0
NR_148459.2,1,1,0,0,0,0,1,0,0
NR_027650.2,1,0,0,0,0,1,0,0,1
XR_001738656.1,1,1,0,1,0,0,1,0,1
XR_002956156.1,1,0,0,1,0,1,1,1,0
NM_145642.3,1,1,0,0,0,0,0,0,0
NM_013393.3,1,0,1,1,0,1,0,0,1
XM_011533661.2,1,1,0,1,0,1,1,1,1
NR_153762.1,0,1,0,0,0,0,0,0,0
NM_001385855.1,1,0,0,0,0,0,0,0,0
NR_146725.2,1,1,1,1,0,0,1,0,0
NM_001376808.1,1,1,1,0,1,1,0,1,0
NR_033746.2,1,0,0,0,0,0,0,0,1
XM_005267048.2,1,1,1,0,0,0,1,1,1
NM_014047.3,1,0,0,0,0,0,1,0,1
XM_017028069.2,1,0,0,0,0,0,0,0,0
XM_011538056.2,1,1,1,1,0,1,0,1,1
NM_001382626.1,1,1,0,0,0,0,1,0,1
XM_011514215.2,1,0,0,0,0,0,0,0,0
XM_011526850.3,1,0,0,0,0,0,1,0,0
XM_017024017.1,1,1,0,1,0,1,1,0,0
XR_003955592.2,0,1,0,0,0,0,0,0,0
XR_004940674.1,0,1,0,0,0,0,0,0,0
NM_001303039.2,1,0,1,1,0,1,1,0,0
NM_006062.3,1,1,1,1,0,1,1,0,1
NR_165366.1,1,1,1,1,1,1,1,0,1
NM_004666.3,1,0,0,0,0,0,0,0,0
XR_943383.2,1,1,0,1,0,0,0,0,0
NM_019986.3,0,0,0,0,1,0,0,0,0
NR_146175.2,1,0,0,0,0,0,0,0,0
NM_001039179.2,0,1,0,0,0,0,0,0,0
XM_017026153.1,1,0,0,0,0,0,0,0,0
XR_001751390.1,1,1,1,1,0,1,1,1,0
NM_001146276.3,1,1,1,0,0,0,0,0,1
XM_011545838.2,1,1,0,0,0,1,0,0,0
XM_005249531.1,1,1,1,1,0,1,1,1,0
XM_011512567.1,1,0,1,0,0,0,1,0,0
XR_928826.3,1,1,1,1,0,1,1,0,0
NM_001609.4,1,1,0,0,0,0,1,1,0
XR_001741325.2,1,1,1,1,0,0,0,0,0
NM_009560.2,0,1,0,0,0,0,0,0,0
XM_005267510.1,1,0,1,1,0,1,1,1,1
NR_160927.1,1,0,1,1,0,0,1,0,0
XM_006509035.5,0,1,0,0,1,0,0,0,0
NM_000132.4,1,0,1,0,0,0,0,0,0
NM_001304547.2,1,1,1,1,0,1,1,0,1
XR_002958836.1,1,1,0,0,0,0,1,1,0
NM_001364330.2,1,1,1,1,0,1,1,1,0
NM_001367762.1,1,0,1,1,0,1,1,0,0
XM_011520752.3,1,1,1,1,0,0,1,0,0
XM_017019412.2,1,1,1,1,0,1,0,0,0
NM_002086.5,1,1,1,1,0,1,1,1,1
XM_006538799.4,0,0,0,0,1,0,0,0,0
NR_027083.2,1,1,1,1,1,1,1,0,0
NM_001304950.1,0,0,0,0,1,0,0,0,0
NM_002741.5,1,1,1,1,0,1,0,1,1
XR_004939864.1,0,1,0,0,0,0,0,0,0
NM_001178434.1,0,0,0,0,1,0,0,0,0
NM_015466.4,1,1,1,1,0,1,1,0,0
XM_024453108.1,1,0,0,0,0,1,1,0,0
XM_011528264.1,1,0,0,0,0,0,0,0,0
XM_011522507.3,1,0,0,0,0,0,0,0,0
XR_428984.4,1,1,1,1,0,1,1,0,1
NM_028131.3,0,1,0,0,0,0,0,0,0
NM_012373.3,1,0,0,0,0,0,0,0,0
NM_005906.6,1,1,1,1,1,0,1,0,0
XM_011523729.1,1,1,0,0,0,0,0,0,0
NM_033102.3,1,0,1,1,0,0,1,0,1
XM_024446808.1,1,1,1,1,0,1,0,0,1
NR_168015.1,1,0,0,1,0,0,1,0,1
NM_014109.4,1,1,1,1,0,1,1,1,0
XR_001745629.2,1,1,1,1,0,1,1,1,0
NM_002517.4,1,0,1,1,0,0,0,0,0
NM_014487.6,1,0,0,0,0,0,1,0,1
XM_030243719.1,0,0,0,0,1,0,0,0,0
XM_017026607.2,1,0,0,0,0,0,0,0,0
XR_943500.3,1,1,1,1,0,1,1,0,0
NM_001260497.2,1,0,0,0,0,0,0,0,0
NM_145288.3,1,0,0,0,0,0,0,0,0
XM_011542805.1,1,0,0,0,0,0,1,0,0
XM_017007554.1,1,1,1,1,1,1,1,1,0
NM_021224.6,1,0,0,0,0,0,0,0,0
XM_036153313.1,0,0,0,0,1,0,0,0,0
NM_001083958.2,0,1,0,0,0,0,0,0,0
XM_011528130.1,1,1,1,1,0,1,1,0,0
NM_005242.6,1,0,0,0,0,0,0,0,1
XM_017011195.1,1,0,0,0,0,0,1,0,0
NM_001297740.2,1,1,1,1,0,1,1,1,1
NM_031370.3,1,1,1,1,0,0,1,0,0
XM_036158984.1,0,1,0,0,0,0,0,0,0
NM_032306.4,1,0,0,0,0,0,1,0,1
NM_001203264.2,1,1,1,0,0,1,0,0,1
XM_024452253.1,1,1,0,1,0,0,1,0,0
NM_198710.3,1,1,0,0,0,0,0,0,0
NM_001102398.3,1,1,1,1,0,1,1,1,1
XM_024447546.1,1,1,0,0,0,1,0,0,0
XM_011531074.2,1,1,1,1,0,1,1,0,0
NM_000761.5,1,1,0,0,1,0,0,0,0
NM_001360.3,1,1,1,1,0,1,1,0,1
NM_018327.4,1,1,0,0,0,0,1,0,0
NM_001007544.4,1,0,0,0,0,0,0,0,0
NM_001374300.1,1,1,1,1,0,1,1,1,1
XR_004935401.1,0,1,0,0,0,0,0,0,0
NM_014051.4,1,1,0,0,0,0,0,0,1
NM_013595.3,0,0,0,0,1,0,0,0,0
